date;US0003M Index;GB3 Govt;ted
2012-09-17;0,38075;0,094;0,28675
2012-09-18;0,37875;0,099;0,27975
2012-09-19;0,37575;0,109;0,26675
2012-09-20;0,37300;0,109;0,26400
2012-09-21;0,36925;0,104;0,26525
2012-09-24;0,36725;0,099;0,26825
2012-09-25;0,36350;0,109;0,25450
2012-09-26;0,36225;0,104;0,25825
2012-09-27;0,36025;0,089;0,27125
2012-09-28;0,35850;0,094;0,26450
2012-10-01;0,35525;0,084;0,27125
2012-10-02;0,35400;0,089;0,26500
2012-10-03;0,35250;0,089;0,26350
2012-10-04;0,35225;0,104;0,24825
2012-10-05;0,35125;0,099;0,25225
2012-10-08;0,35025;0,099;0,25125
2012-10-09;0,34675;0,099;0,24775
2012-10-10;0,34275;0,099;0,24375
2012-10-11;0,34025;0,099;0,24125
2012-10-12;0,33425;0,099;0,23525
2012-10-15;0,33025;0,094;0,23625
2012-10-16;0,32475;0,089;0,23575
2012-10-17;0,32075;0,109;0,21175
2012-10-18;0,31875;0,099;0,21975
2012-10-19;0,31725;0,094;0,22325
2012-10-22;0,31575;0,094;0,22175
2012-10-23;0,31525;0,104;0,21125
2012-10-24;0,31425;0,109;0,20525
2012-10-25;0,31325;0,114;0,19925
2012-10-26;0,31325;0,114;0,19925
2012-10-29;0,31275;0,114;0,19875
2012-10-30;0,31275;0,112;0,20075
2012-10-31;0,31275;0,109;0,20375
2012-11-01;0,31275;0,094;0,21875
2012-11-02;0,31275;0,094;0,21875
2012-11-05;0,31175;0,091;0,22075
2012-11-06;0,31175;0,094;0,21775
2012-11-07;0,31000;0,099;0,21100
2012-11-08;0,31000;0,089;0,22100
2012-11-09;0,31000;0,094;0,21600
2012-11-12;0,31000;0,094;0,21600
2012-11-13;0,31000;0,089;0,22100
2012-11-14;0,31000;0,104;0,20600
2012-11-15;0,31100;0,079;0,23200
2012-11-16;0,31150;0,079;0,23250
2012-11-19;0,31150;0,079;0,23250
2012-11-20;0,31050;0,074;0,23650
2012-11-21;0,31150;0,094;0,21750
2012-11-22;0,31150;0,094;0,21750
2012-11-23;0,31150;0,089;0,22250
2012-11-26;0,31150;0,094;0,21750
2012-11-27;0,31150;0,086;0,22550
2012-11-28;0,31050;0,094;0,21650
2012-11-29;0,31050;0,084;0,22650
2012-11-30;0,31050;0,079;0,23150
2012-12-03;0,31050;0,079;0,23150
2012-12-04;0,31050;0,099;0,21150
2012-12-05;0,31050;0,094;0,21650
2012-12-06;0,31050;0,094;0,21650
2012-12-07;0,30950;0,084;0,22550
2012-12-10;0,31050;0,079;0,23150
2012-12-11;0,30950;0,068;0,24150
2012-12-12;0,30950;0,063;0,24650
2012-12-13;0,30800;0,053;0,25500
2012-12-14;0,30800;0,028;0,28000
2012-12-17;0,30900;0,023;0,28600
2012-12-18;0,30900;0,053;0,25600
2012-12-19;0,31000;0,053;0,25700
2012-12-20;0,31000;0,053;0,25700
2012-12-21;0,31000;0,058;0,25200
2012-12-24;0,31000;0,053;0,25700
2012-12-25;0,31000;0,053;0,25700
2012-12-26;0,31000;0,058;0,25200
2012-12-27;0,31100;0,068;0,24300
2012-12-28;0,30800;0,008;0,30000
2012-12-31;0,30600;0,043;0,26300
2013-01-01;0,30600;0,043;0,26300
2013-01-02;0,30500;0,058;0,24700
2013-01-03;0,30500;0,068;0,23700
2013-01-04;0,30500;0,068;0,23700
2013-01-07;0,30500;0,063;0,24200
2013-01-08;0,30500;0,053;0,25200
2013-01-09;0,30500;0,058;0,24700
2013-01-10;0,30500;0,063;0,24200
2013-01-11;0,30400;0,068;0,23600
2013-01-14;0,30400;0,068;0,23600
2013-01-15;0,30300;0,081;0,22200
2013-01-16;0,30300;0,074;0,22900
2013-01-17;0,30200;0,074;0,22800
2013-01-18;0,30200;0,074;0,22800
2013-01-21;0,30200;0,074;0,22800
2013-01-22;0,30200;0,063;0,23900
2013-01-23;0,30100;0,074;0,22700
2013-01-24;0,30050;0,079;0,22150
2013-01-25;0,30050;0,074;0,22650
2013-01-28;0,30150;0,063;0,23850
2013-01-29;0,30050;0,068;0,23250
2013-01-30;0,29850;0,063;0,23550
2013-01-31;0,29800;0,074;0,22400
2013-02-01;0,29550;0,068;0,22750
2013-02-04;0,29550;0,058;0,23750
2013-02-05;0,29550;0,074;0,22150
2013-02-06;0,29300;0,068;0,22500
2013-02-07;0,29200;0,068;0,22400
2013-02-08;0,29200;0,068;0,22400
2013-02-11;0,29310;0,068;0,22510
2013-02-12;0,29210;0,084;0,20810
2013-02-13;0,29010;0,094;0,19610
2013-02-14;0,29010;0,099;0,19110
2013-02-15;0,29010;0,099;0,19110
2013-02-18;0,28910;0,099;0,19010
2013-02-19;0,28910;0,109;0,18010
2013-02-20;0,28910;0,119;0,17010
2013-02-21;0,28810;0,124;0,16410
2013-02-22;0,28810;0,124;0,16410
2013-02-25;0,28660;0,119;0,16760
2013-02-26;0,28660;0,114;0,17260
2013-02-27;0,28710;0,104;0,18310
2013-02-28;0,28710;0,104;0,18310
2013-03-01;0,28410;0,104;0,18010
2013-03-04;0,28310;0,089;0,19410
2013-03-05;0,28110;0,099;0,18210
2013-03-06;0,27960;0,099;0,18060
2013-03-07;0,28060;0,099;0,18160
2013-03-08;0,28010;0,089;0,19110
2013-03-11;0,28010;0,094;0,18610
2013-03-12;0,28110;0,094;0,18710
2013-03-13;0,28010;0,089;0,19110
2013-03-14;0,28010;0,094;0,18610
2013-03-15;0,28010;0,084;0,19610
2013-03-18;0,28010;0,074;0,20610
2013-03-19;0,28210;0,056;0,22610
2013-03-20;0,28410;0,068;0,21610
2013-03-21;0,28410;0,068;0,21610
2013-03-22;0,28460;0,068;0,21660
2013-03-25;0,28310;0,063;0,22010
2013-03-26;0,28360;0,074;0,20960
2013-03-27;0,28360;0,089;0,19460
2013-03-28;0,28260;0,074;0,20860
2013-03-29;0,28260;0,074;0,20860
2013-04-01;0,28260;0,048;0,23460
2013-04-02;0,28210;0,089;0,19310
2013-04-03;0,28110;0,058;0,22310
2013-04-04;0,28040;0,063;0,21740
2013-04-05;0,27940;0,063;0,21640
2013-04-08;0,27940;0,058;0,22140
2013-04-09;0,27810;0,063;0,21510
2013-04-10;0,27710;0,068;0,20910
2013-04-11;0,27710;0,063;0,21410
2013-04-12;0,27760;0,063;0,21460
2013-04-15;0,27760;0,058;0,21960
2013-04-16;0,27710;0,053;0,22410
2013-04-17;0,27610;0,053;0,22310
2013-04-18;0,27610;0,053;0,22310
2013-04-19;0,27610;0,048;0,22810
2013-04-22;0,27510;0,048;0,22710
2013-04-23;0,27560;0,048;0,22760
2013-04-24;0,27560;0,053;0,22260
2013-04-25;0,27560;0,053;0,22260
2013-04-26;0,27560;0,053;0,22260
2013-04-29;0,27410;0,053;0,22110
2013-04-30;0,27310;0,048;0,22510
2013-05-01;0,27310;0,053;0,22010
2013-05-02;0,27310;0,038;0,23510
2013-05-03;0,27510;0,048;0,22710
2013-05-06;0,27510;0,033;0,24210
2013-05-07;0,27510;0,030;0,24510
2013-05-08;0,27510;0,043;0,23210
2013-05-09;0,27510;0,038;0,23710
2013-05-10;0,27510;0,041;0,23410
2013-05-13;0,27510;0,038;0,23710
2013-05-14;0,27410;0,038;0,23610
2013-05-15;0,27410;0,041;0,23310
2013-05-16;0,27410;0,028;0,24610
2013-05-17;0,27360;0,033;0,24060
2013-05-20;0,27310;0,033;0,24010
2013-05-21;0,27410;0,038;0,23610
2013-05-22;0,27375;0,038;0,23575
2013-05-23;0,27275;0,043;0,22975
2013-05-24;0,27275;0,038;0,23475
2013-05-27;0,27275;0,038;0,23475
2013-05-28;0,27275;0,043;0,22975
2013-05-29;0,27575;0,038;0,23775
2013-05-30;0,27465;0,028;0,24665
2013-05-31;0,27525;0,028;0,24725
2013-06-03;0,27325;0,028;0,24525
2013-06-04;0,27395;0,043;0,23095
2013-06-05;0,27445;0,038;0,23645
2013-06-06;0,27425;0,048;0,22625
2013-06-07;0,27515;0,043;0,23215
2013-06-10;0,27415;0,043;0,23115
2013-06-11;0,27225;0,043;0,22925
2013-06-12;0,27325;0,048;0,22525
2013-06-13;0,27325;0,043;0,23025
2013-06-14;0,27275;0,043;0,22975
2013-06-17;0,27325;0,043;0,23025
2013-06-18;0,27225;0,048;0,22425
2013-06-19;0,27175;0,043;0,22875
2013-06-20;0,27255;0,043;0,22955
2013-06-21;0,27275;0,043;0,22975
2013-06-24;0,27675;0,043;0,23375
2013-06-25;0,27610;0,061;0,21510
2013-06-26;0,27560;0,058;0,21760
2013-06-27;0,27400;0,048;0,22600
2013-06-28;0,27310;0,033;0,24010
2013-07-01;0,27310;0,013;0,26010
2013-07-02;0,27290;0,023;0,24990
2013-07-03;0,27390;0,043;0,23090
2013-07-04;0,27090;0,043;0,22790
2013-07-05;0,26990;0,038;0,23190
2013-07-08;0,26860;0,033;0,23560
2013-07-09;0,26910;0,038;0,23110
2013-07-10;0,26910;0,033;0,23610
2013-07-11;0,26810;0,033;0,23510
2013-07-12;0,26760;0,033;0,23460
2013-07-15;0,26760;0,023;0,24460
2013-07-16;0,26620;0,028;0,23820
2013-07-17;0,26620;0,028;0,23820
2013-07-18;0,26620;0,028;0,23820
2013-07-19;0,26470;0,023;0,24170
2013-07-22;0,26470;0,013;0,25170
2013-07-23;0,26590;0,018;0,24790
2013-07-24;0,26430;0,023;0,24130
2013-07-25;0,26380;0,018;0,24580
2013-07-26;0,26500;0,018;0,24700
2013-07-29;0,26600;0,018;0,24800
2013-07-30;0,26500;0,038;0,22700
2013-07-31;0,26560;0,038;0,22760
2013-08-01;0,26560;0,038;0,22760
2013-08-02;0,26660;0,033;0,23360
2013-08-05;0,26540;0,041;0,22440
2013-08-06;0,26640;0,038;0,22840
2013-08-07;0,26640;0,043;0,22340
2013-08-08;0,26470;0,048;0,21670
2013-08-09;0,26470;0,053;0,21170
2013-08-12;0,26470;0,053;0,21170
2013-08-13;0,26420;0,051;0,21320
2013-08-14;0,26320;0,051;0,21220
2013-08-15;0,26320;0,051;0,21220
2013-08-16;0,26410;0,041;0,22310
2013-08-19;0,26310;0,041;0,22210
2013-08-20;0,26210;0,038;0,22410
2013-08-21;0,26210;0,033;0,22910
2013-08-22;0,26210;0,023;0,23910
2013-08-23;0,26210;0,028;0,23410
2013-08-26;0,26210;0,010;0,25210
2013-08-27;0,25940;0,063;0,19640
2013-08-28;0,26050;0,028;0,23250
2013-08-29;0,26120;0,023;0,23820
2013-08-30;0,25950;0,023;0,23650
2013-09-02;0,25950;0,023;0,23650
2013-09-03;0,25950;0,018;0,24150
2013-09-04;0,25900;0,018;0,24100
2013-09-05;0,25810;0,023;0,23510
2013-09-06;0,25640;0,018;0,23840
2013-09-09;0,25590;0,013;0,24290
2013-09-10;0,25590;0,018;0,23790
2013-09-11;0,25440;0,018;0,23640
2013-09-12;0,25440;0,018;0,23640
2013-09-13;0,25390;0,015;0,23890
2013-09-16;0,25185;0,008;0,24385
2013-09-17;0,25195;0,008;0,24395
2013-09-18;0,25245;0,008;0,24445
2013-09-19;0,25020;0,003;0,24720
2013-09-20;0,24960;0,013;0,23660
2013-09-23;0,25060;0,010;0,24060
2013-09-24;0,25020;0,023;0,22720
2013-09-25;0,24760;0,018;0,22960
2013-09-26;0,24810;0,003;0,24510
2013-09-27;0,24835;0,015;0,23335
2013-09-30;0,24885;0,008;0,24085
2013-10-01;0,24585;0,018;0,22785
2013-10-02;0,24435;0,010;0,23435
2013-10-03;0,24285;0,023;0,21985
2013-10-04;0,24285;0,023;0,21985
2013-10-07;0,24335;0,023;0,22035
2013-10-08;0,24360;0,048;0,19560
2013-10-09;0,24560;0,043;0,20260
2013-10-10;0,24310;0,048;0,19510
2013-10-11;0,24360;0,058;0,18560
2013-10-14;0,24580;0,058;0,18780
2013-10-15;0,24355;0,104;0,13955
2013-10-16;0,24605;0,089;0,15705
2013-10-17;0,24205;0,043;0,19905
2013-10-18;0,24055;0,025;0,21555
2013-10-21;0,23860;0,028;0,21060
2013-10-22;0,23835;0,028;0,21035
2013-10-23;0,23835;0,033;0,20535
2013-10-24;0,23810;0,033;0,20510
2013-10-25;0,23685;0,033;0,20385
2013-10-28;0,23585;0,018;0,21785
2013-10-29;0,23745;0,038;0,19945
2013-10-30;0,24190;0,033;0,20890
2013-10-31;0,24200;0,038;0,20400
2013-11-01;0,23775;0,038;0,19975
2013-11-04;0,23810;0,038;0,20010
2013-11-05;0,23770;0,048;0,18970
2013-11-06;0,23865;0,048;0,19065
2013-11-07;0,23890;0,058;0,18090
2013-11-08;0,23940;0,053;0,18640
2013-11-11;0,23925;0,053;0,18625
2013-11-12;0,23925;0,058;0,18125
2013-11-13;0,24060;0,074;0,16660
2013-11-14;0,23845;0,074;0,16445
2013-11-15;0,23810;0,071;0,16710
2013-11-18;0,23735;0,068;0,16935
2013-11-19;0,23910;0,079;0,16010
2013-11-20;0,23810;0,079;0,15910
2013-11-21;0,23760;0,074;0,16360
2013-11-22;0,23660;0,074;0,16260
2013-11-25;0,23585;0,063;0,17285
2013-11-26;0,23660;0,068;0,16860
2013-11-27;0,23760;0,063;0,17460
2013-11-28;0,23910;0,063;0,17610
2013-11-29;0,23910;0,058;0,18110
2013-12-02;0,23885;0,053;0,18585
2013-12-03;0,24130;0,038;0,20330
2013-12-04;0,24185;0,048;0,19385
2013-12-05;0,24160;0,058;0,18360
2013-12-06;0,24085;0,058;0,18285
2013-12-09;0,24260;0,056;0,18660
2013-12-10;0,24185;0,068;0,17385
2013-12-11;0,24385;0,068;0,17585
2013-12-12;0,24285;0,068;0,17485
2013-12-13;0,24385;0,063;0,18085
2013-12-16;0,24285;0,063;0,17985
2013-12-17;0,24435;0,063;0,18135
2013-12-18;0,24510;0,063;0,18210
2013-12-19;0,24585;0,068;0,17785
2013-12-20;0,24835;0,058;0,19035
2013-12-23;0,24585;0,063;0,18285
2013-12-24;0,24685;0,068;0,17885
2013-12-25;0,24685;0,068;0,17885
2013-12-26;0,24685;0,063;0,18385
2013-12-27;0,24660;0,063;0,18360
2013-12-30;0,24660;0,063;0,18360
2013-12-31;0,24610;0,068;0,17810
2014-01-01;0,24610;0,068;0,17810
2014-01-02;0,24285;0,063;0,17985
2014-01-03;0,23985;0,068;0,17185
2014-01-06;0,23935;0,048;0,19135
2014-01-07;0,24210;0,038;0,20410
2014-01-08;0,24040;0,033;0,20740
2014-01-09;0,24165;0,041;0,20065
2014-01-10;0,24165;0,038;0,20365
2014-01-13;0,23890;0,028;0,21090
2014-01-14;0,23675;0,033;0,20375
2014-01-15;0,23785;0,038;0,19985
2014-01-16;0,23635;0,033;0,20335
2014-01-17;0,23660;0,033;0,20360
2014-01-20;0,23710;0,033;0,20410
2014-01-21;0,23660;0,038;0,19860
2014-01-22;0,23710;0,033;0,20410
2014-01-23;0,23860;0,038;0,20060
2014-01-24;0,23535;0,048;0,18735
2014-01-27;0,23610;0,053;0,18310
2014-01-28;0,23610;0,048;0,18810
2014-01-29;0,23560;0,043;0,19260
2014-01-30;0,23760;0,018;0,21960
2014-01-31;0,23660;0,023;0,21360
2014-02-03;0,23560;0,028;0,20760
2014-02-04;0,23645;0,053;0,18345
2014-02-05;0,23635;0,058;0,17835
2014-02-06;0,23685;0,068;0,16885
2014-02-07;0,23385;0,084;0,14985
2014-02-10;0,23385;0,058;0,17585
2014-02-11;0,23660;0,048;0,18860
2014-02-12;0,23610;0,048;0,18810
2014-02-13;0,23585;0,023;0,21285
2014-02-14;0,23585;0,015;0,22085
2014-02-17;0,23510;0,015;0,22010
2014-02-18;0,23455;0,018;0,21655
2014-02-19;0,23360;0,051;0,18260
2014-02-20;0,23560;0,048;0,18760
2014-02-21;0,23485;0,038;0,19685
2014-02-24;0,23435;0,038;0,19635
2014-02-25;0,23360;0,043;0,19060
2014-02-26;0,23330;0,043;0,19030
2014-02-27;0,23610;0,041;0,19510
2014-02-28;0,23565;0,048;0,18765
2014-03-03;0,23565;0,048;0,18765
2014-03-04;0,23535;0,048;0,18735
2014-03-05;0,23440;0,053;0,18140
2014-03-06;0,23510;0,048;0,18710
2014-03-07;0,23565;0,048;0,18765
2014-03-10;0,23435;0,038;0,19635
2014-03-11;0,23330;0,043;0,19030
2014-03-12;0,23410;0,043;0,19110
2014-03-13;0,23335;0,046;0,18735
2014-03-14;0,23485;0,048;0,18685
2014-03-17;0,23445;0,048;0,18645
2014-03-18;0,23485;0,048;0,18685
2014-03-19;0,23385;0,053;0,18085
2014-03-20;0,23360;0,056;0,17760
2014-03-21;0,23285;0,048;0,18485
2014-03-24;0,23510;0,048;0,18710
2014-03-25;0,23435;0,048;0,18635
2014-03-26;0,23335;0,043;0,19035
2014-03-27;0,23360;0,033;0,20060
2014-03-28;0,23335;0,038;0,19535
2014-03-31;0,23060;0,033;0,19760
2014-04-01;0,22810;0,038;0,19010
2014-04-02;0,23010;0,018;0,21210
2014-04-03;0,23035;0,018;0,21235
2014-04-04;0,22960;0,025;0,20460
2014-04-07;0,22935;0,025;0,20435
2014-04-08;0,22730;0,028;0,19930
2014-04-09;0,22755;0,033;0,19455
2014-04-10;0,22705;0,033;0,19405
2014-04-11;0,22645;0,038;0,18845
2014-04-14;0,22865;0,033;0,19565
2014-04-15;0,22635;0,033;0,19335
2014-04-16;0,22785;0,028;0,19985
2014-04-17;0,22585;0,025;0,20085
2014-04-18;0,22585;0,025;0,20085
2014-04-21;0,22585;0,030;0,19585
2014-04-22;0,22860;0,028;0,20060
2014-04-23;0,22875;0,018;0,21075
2014-04-24;0,22785;0,008;0,21985
2014-04-25;0,22660;0,013;0,21360
2014-04-28;0,22485;0,010;0,21485
2014-04-29;0,22535;0,013;0,21235
2014-04-30;0,22335;0,028;0,19535
2014-05-01;0,22285;0,023;0,19985
2014-05-02;0,22285;0,018;0,20485
2014-05-05;0,22285;0,018;0,20485
2014-05-06;0,22485;0,023;0,20185
2014-05-07;0,22395;0,028;0,19595
2014-05-08;0,22335;0,028;0,19535
2014-05-09;0,22410;0,023;0,20110
2014-05-12;0,22510;0,023;0,20210
2014-05-13;0,22385;0,025;0,19885
2014-05-14;0,22535;0,025;0,20035
2014-05-15;0,22585;0,023;0,20285
2014-05-16;0,22860;0,018;0,21060
2014-05-19;0,22695;0,023;0,20395
2014-05-20;0,22810;0,030;0,19810
2014-05-21;0,22735;0,033;0,19435
2014-05-22;0,22715;0,033;0,19415
2014-05-23;0,22935;0,033;0,19635
2014-05-26;0,22935;0,033;0,19635
2014-05-27;0,22985;0,028;0,20185
2014-05-28;0,22760;0,033;0,19460
2014-05-29;0,22735;0,033;0,19435
2014-05-30;0,22740;0,033;0,19440
2014-06-02;0,22715;0,028;0,19915
2014-06-03;0,22740;0,033;0,19440
2014-06-04;0,22950;0,033;0,19650
2014-06-05;0,23060;0,033;0,19760
2014-06-06;0,22960;0,033;0,19660
2014-06-09;0,23055;0,033;0,19755
2014-06-10;0,23030;0,033;0,19730
2014-06-11;0,22980;0,038;0,19180
2014-06-12;0,23060;0,038;0,19260
2014-06-13;0,23210;0,033;0,19910
2014-06-16;0,23060;0,030;0,20060
2014-06-17;0,23100;0,033;0,19800
2014-06-18;0,23100;0,018;0,21300
2014-06-19;0,22960;0,013;0,21660
2014-06-20;0,23060;0,013;0,21760
2014-06-23;0,23260;0,008;0,22460
2014-06-24;0,23360;0,023;0,21060
2014-06-25;0,23385;0,023;0,21085
2014-06-26;0,23410;0,030;0,20410
2014-06-27;0,23460;0,023;0,21160
2014-06-30;0,23070;0,023;0,20770
2014-07-01;0,23180;0,023;0,20880
2014-07-02;0,23460;0,018;0,21660
2014-07-03;0,23210;0,008;0,22410
2014-07-04;0,23310;0,008;0,22510
2014-07-07;0,23410;0,013;0,22110
2014-07-08;0,23360;0,023;0,21060
2014-07-09;0,23410;0,023;0,21110
2014-07-10;0,23360;0,018;0,21560
2014-07-11;0,23360;0,018;0,21560
2014-07-14;0,23260;0,018;0,21460
2014-07-15;0,23310;0,018;0,21510
2014-07-16;0,23360;0,018;0,21560
2014-07-17;0,23360;0,013;0,22060
2014-07-18;0,23160;0,013;0,21860
2014-07-21;0,23310;0,018;0,21510
2014-07-22;0,23260;0,023;0,20960
2014-07-23;0,23410;0,025;0,20910
2014-07-24;0,23510;0,025;0,21010
2014-07-25;0,23410;0,028;0,20610
2014-07-28;0,23610;0,030;0,20610
2014-07-29;0,23710;0,018;0,21910
2014-07-30;0,23960;0,033;0,20660
2014-07-31;0,23910;0,023;0,21610
2014-08-01;0,23810;0,023;0,21510
2014-08-04;0,23710;0,018;0,21910
2014-08-05;0,23710;0,023;0,21410
2014-08-06;0,23420;0,023;0,21120
2014-08-07;0,23310;0,023;0,21010
2014-08-08;0,23510;0,023;0,21210
2014-08-11;0,23380;0,030;0,20380
2014-08-12;0,23310;0,028;0,20510
2014-08-13;0,23360;0,033;0,20060
2014-08-14;0,23110;0,028;0,20310
2014-08-15;0,23210;0,028;0,20410
2014-08-18;0,23210;0,028;0,20410
2014-08-19;0,23440;0,028;0,20640
2014-08-20;0,23490;0,023;0,21190
2014-08-21;0,23490;0,013;0,22190
2014-08-22;0,23840;0,020;0,21840
2014-08-25;0,23840;0,018;0,22040
2014-08-26;0,23810;0,023;0,21510
2014-08-27;0,23460;0,028;0,20660
2014-08-28;0,23360;0,028;0,20560
2014-08-29;0,23360;0,023;0,21060
2014-09-01;0,23360;0,023;0,21060
2014-09-02;0,23310;0,018;0,21510
2014-09-03;0,23410;0,023;0,21110
2014-09-04;0,23310;0,023;0,21010
2014-09-05;0,23230;0,028;0,20430
2014-09-08;0,23360;0,023;0,21060
2014-09-09;0,23460;0,013;0,22160
2014-09-10;0,23460;0,018;0,21660
2014-09-11;0,23410;0,015;0,21910
2014-09-12;0,23460;0,013;0,22160
2014-09-15;0,23460;0,013;0,22160
2014-09-16;0,23440;0,013;0,22140
2014-09-17;0,23410;0,018;0,21610
2014-09-18;0,23310;0,010;0,22310
2014-09-19;0,23310;0,013;0,22010
2014-09-22;0,23560;0,003;0,23260
2014-09-23;0,23410;0,013;0,22110
2014-09-24;0,23510;0,013;0,22210
2014-09-25;0,23360;0,008;0,22560
2014-09-26;0,23310;0,013;0,22010
2014-09-29;0,23510;0,008;0,22710
2014-09-30;0,23510;0,018;0,21710
2014-10-01;0,23260;0,013;0,21960
2014-10-02;0,23120;0,013;0,21820
2014-10-03;0,23160;0,008;0,22360
2014-10-06;0,23260;0,008;0,22460
2014-10-07;0,23110;0,008;0,22310
2014-10-08;0,22910;0,003;0,22610
2014-10-09;0,22910;0,008;0,22110
2014-10-10;0,23000;0,008;0,22200
2014-10-13;0,23060;0,008;0,22260
2014-10-14;0,22910;0,008;0,22110
2014-10-15;0,22810;0,018;0,21010
2014-10-16;0,23075;0,030;0,20075
2014-10-17;0,23135;0,023;0,20835
2014-10-20;0,23210;0,023;0,20910
2014-10-21;0,23060;0,013;0,21760
2014-10-22;0,23280;0,018;0,21480
2014-10-23;0,23360;0,008;0,22560
2014-10-24;0,23310;0,008;0,22510
2014-10-27;0,23260;0,008;0,22460
2014-10-28;0,23260;0,013;0,21960
2014-10-29;0,23260;0,013;0,21960
2014-10-30;0,23235;0,008;0,22435
2014-10-31;0,23210;0,008;0,22410
2014-11-03;0,23235;0,008;0,22435
2014-11-04;0,23185;0,023;0,20885
2014-11-05;0,23185;0,023;0,20885
2014-11-06;0,23160;0,023;0,20860
2014-11-07;0,23260;0,023;0,20960
2014-11-10;0,23310;0,023;0,21010
2014-11-11;0,23320;0,018;0,21520
2014-11-12;0,23320;0,013;0,22020
2014-11-13;0,23210;0,008;0,22410
2014-11-14;0,23210;0,008;0,22410
2014-11-17;0,23185;0,008;0,22385
2014-11-18;0,23185;0,013;0,21885
2014-11-19;0,23110;0,003;0,22810
2014-11-20;0,23290;0,003;0,22990
2014-11-21;0,23285;0,008;0,22485
2014-11-24;0,23435;0,008;0,22635
2014-11-25;0,23560;0,023;0,21260
2014-11-26;0,23560;0,010;0,22560
2014-11-27;0,23360;0,010;0,22360
2014-11-28;0,23360;0,013;0,22060
2014-12-01;0,23460;0,013;0,22160
2014-12-02;0,23460;0,015;0,21960
2014-12-03;0,23485;0,008;0,22685
2014-12-04;0,23535;0,018;0,21735
2014-12-05;0,23560;0,013;0,22260
2014-12-08;0,23760;0,008;0,22960
2014-12-09;0,23885;0,030;0,20885
2014-12-10;0,23990;0,030;0,20990
2014-12-11;0,24060;0,023;0,21760
2014-12-12;0,24285;0,018;0,22485
2014-12-15;0,24260;0,008;0,23460
2014-12-16;0,24260;0,033;0,20960
2014-12-17;0,24535;0,023;0,22235
2014-12-18;0,24710;0,038;0,20910
2014-12-19;0,25210;0,030;0,22210
2014-12-22;0,25510;0,023;0,23210
2014-12-23;0,25460;0,013;0,24160
2014-12-24;0,25660;0,003;0,25360
2014-12-25;0,25660;0,003;0,25360
2014-12-26;0,25660;0,003;0,25360
2014-12-29;0,25510;0,003;0,25210
2014-12-30;0,25520;0,010;0,24520
2014-12-31;0,25560;0,041;0,21460
2015-01-01;0,25560;0,041;0,21460
2015-01-02;0,25560;0,018;0,23760
2015-01-05;0,25360;0,013;0,24060
2015-01-06;0,25110;0,028;0,22310
2015-01-07;0,25210;0,025;0,22710
2015-01-08;0,25210;0,018;0,23410
2015-01-09;0,25410;0,018;0,23610
2015-01-12;0,25280;0,018;0,23480
2015-01-13;0,25330;0,028;0,22530
2015-01-14;0,25360;0,030;0,22360
2015-01-15;0,25260;0,028;0,22460
2015-01-16;0,25660;0,018;0,23860
2015-01-19;0,25620;0,018;0,23820
2015-01-20;0,25670;0,010;0,24670
2015-01-21;0,25710;0,023;0,23410
2015-01-22;0,25610;0,018;0,23810
2015-01-23;0,25610;0,018;0,23810
2015-01-26;0,25610;0,008;0,24810
2015-01-27;0,25260;0,018;0,23460
2015-01-28;0,25460;0,018;0,23660
2015-01-29;0,25460;0,008;0,24660
2015-01-30;0,25310;0,003;0,25010
2015-02-02;0,25210;0,008;0,24410
2015-02-03;0,25510;0,018;0,23710
2015-02-04;0,25510;0,008;0,24710
2015-02-05;0,25610;0,010;0,24610
2015-02-06;0,25560;0,018;0,23760
2015-02-09;0,25835;0,008;0,25035
2015-02-10;0,25810;0,008;0,25010
2015-02-11;0,25810;0,008;0,25010
2015-02-12;0,25810;0,013;0,24510
2015-02-13;0,25710;0,008;0,24910
2015-02-16;0,25620;0,008;0,24820
2015-02-17;0,25670;0,010;0,24670
2015-02-18;0,26060;0,018;0,24260
2015-02-19;0,26150;0,018;0,24350
2015-02-20;0,26260;0,018;0,24460
2015-02-23;0,26160;0,018;0,24360
2015-02-24;0,26110;0,018;0,24310
2015-02-25;0,26090;0,018;0,24290
2015-02-26;0,26160;0,018;0,24360
2015-02-27;0,26185;0,013;0,24885
2015-03-02;0,26095;0,013;0,24795
2015-03-03;0,26515;0,013;0,25215
2015-03-04;0,26360;0,010;0,25360
2015-03-05;0,26360;0,008;0,25560
2015-03-06;0,26460;0,008;0,25660
2015-03-09;0,26660;0,008;0,25860
2015-03-10;0,26770;0,013;0,25470
2015-03-11;0,26990;0,018;0,25190
2015-03-12;0,27060;0,023;0,24760
2015-03-13;0,27065;0,023;0,24765
2015-03-16;0,27015;0,033;0,23715
2015-03-17;0,26935;0,048;0,22135
2015-03-18;0,27030;0,030;0,24030
2015-03-19;0,26455;0,008;0,25655
2015-03-20;0,26680;0,003;0,26380
2015-03-23;0,26680;0,003;0,26380
2015-03-24;0,26935;0,018;0,25135
2015-03-25;0,26855;0,030;0,23855
2015-03-26;0,27305;0,030;0,24305
2015-03-27;0,27540;0,038;0,23740
2015-03-30;0,27415;0,018;0,25615
2015-03-31;0,27075;0,023;0,24775
2015-04-01;0,27075;0,018;0,25275
2015-04-02;0,27375;0,015;0,25875
2015-04-03;0,27375;0,013;0,26075
